timestamp,latitude,longitude,altitude,speed_knots,speed_kmh,course,satellites,hdop,fix_quality
2025-11-18T22:10:56.383504,43.07299676026199,-89.40120558408663,260.94725600416155,22.293082089426747,41.286788029618336,182.26262276520478,12,0.9598113139540174,1
2025-11-18T22:10:57.384574,43.07289172057815,-89.40122683801347,259.7597841714289,22.910304181897036,42.42988334487331,188.40787226771306,10,0.8044592107478477,1
2025-11-18T22:10:58.386934,43.0727886714252,-89.40124691591826,260.2382965972502,22.45865144494398,41.59342247603625,188.10030052041162,11,1.4331183216908823,1
2025-11-18T22:10:59.398242,43.07267928097124,-89.40124758667581,260.73669957806726,23.60305826220276,43.71286390159952,180.2566363583441,11,0.9356903676282835,1
2025-11-18T22:11:00.400550,43.072568931147586,-89.40123927394845,259.25474040659066,23.845843553139872,44.162502260415046,176.85029539275075,10,0.8825788754901028,1
2025-11-18T22:11:01.403069,43.07246060614947,-89.4012103490315,260.21642286879023,23.813410011690856,44.102435341651464,168.96274991295363,11,1.1842397834553133,1
2025-11-18T22:11:02.405226,43.072353202757775,-89.40117141068725,259.948561082545,23.972990764756098,44.3979788963283,165.16664785326617,10,0.9144959817634093,1
2025-11-18T22:11:03.406480,43.07223996953762,-89.40113256279983,260.3741328594121,25.18754557136103,46.64733439816063,165.93053851491499,10,0.9545614796016921,1
2025-11-18T22:11:04.407854,43.072129865099285,-89.40107883468855,261.5407687827573,25.22108712215317,46.70945335022767,160.3807928253195,10,1.42048962138269,1
2025-11-18T22:11:05.409810,43.072032360195244,-89.40101050319832,260.73077959743085,23.63487181926863,43.7717826092855,152.89068674213664,12,1.3500824472005557,1
2025-11-18T22:11:06.411958,43.071950754452146,-89.40092621472071,260.2992213434189,22.057497427927835,40.85048523652235,142.96507147634438,10,1.2536259096838924,1
2025-11-18T22:11:07.413856,43.07187698581189,-89.40083240459086,258.6690991470857,21.724933046319663,40.23457600178402,137.10919646339138,12,1.1397691277033375,1
2025-11-18T22:11:08.415100,43.07180218183351,-89.40075144382136,260.23369865083345,20.575334917154713,38.10552026657053,141.66934007172185,12,1.3140923140418952,1
2025-11-18T22:11:09.416119,43.071733596091065,-89.40065515621234,262.1007528995009,21.197290819103404,39.257382596979504,134.27738194099638,10,1.3814721756071346,1
