timestamp,latitude,longitude,altitude,speed_knots,speed_kmh,course,satellites,hdop,fix_quality
2025-11-18T22:09:23.368030,43.073183374243776,-89.4011245357271,258.79701287225095,21.56595911969898,39.94015628968251,33.4718731247162,10,1.349162433531871,1
2025-11-18T22:09:24.382829,43.073278765475834,-89.40105796961682,256.9637071232314,23.102070583896516,42.78503472137635,27.01005318305587,12,0.9889699546929132,1
2025-11-18T22:09:25.385174,43.073369962513155,-89.40096882145062,255.59783795782954,24.17901753970872,44.77954048354055,35.529476510673945,11,0.8303864611093827,1
2025-11-18T22:09:26.387417,43.073463384800704,-89.40089675248473,254.83771260751848,23.137611779380254,42.85085701541223,29.401940188615306,12,1.194257842295628,1
2025-11-18T22:09:27.389008,43.07356550144338,-89.40083797850075,253.11180493062727,23.901524125109763,44.265622679703284,22.803460206646093,12,0.9010312716359158,1
2025-11-18T22:09:28.390290,43.07366141341831,-89.40075759937149,254.7160998906402,24.264478037703288,44.93781332582649,31.474025094466686,11,1.0725862856080548,1
2025-11-18T22:09:29.392439,43.07374763737472,-89.40065411464256,256.2044464428317,24.741675389123696,45.821582820657085,41.24126996655073,11,1.3860388977301497,1
2025-11-18T22:09:30.394843,43.07382941358345,-89.40055612150222,257.7717808880362,23.449456141817752,43.428392774646476,41.196789556486024,11,0.8582674748482261,1
2025-11-18T22:09:31.396060,43.073918925043905,-89.4004752266558,257.5963374111008,23.142548801450936,42.86000038028713,33.43107165602594,11,1.3702686263703403,1
2025-11-18T22:09:32.398399,43.074019531798996,-89.40040334119824,259.03287486589693,24.48649394378137,45.3489867838831,27.561728565388695,11,1.463575091073729,1
2025-11-18T22:09:33.400399,43.074118203139655,-89.400319739083,259.00432551318795,25.037735467166815,46.369886085192945,31.753916669051115,10,1.3642364899785564,1
2025-11-18T22:09:34.401642,43.07421562617951,-89.40023920490037,259.7734411691955,24.555702746669507,45.47716148683193,31.12523495866036,10,1.3895250505004386,1
2025-11-18T22:09:35.402978,43.074311036213786,-89.4001646607722,258.291891829065,23.70305366280119,43.8980553835078,29.71418181390081,11,0.9504655381567876,1
2025-11-18T22:09:36.405102,43.07440759566963,-89.40009329255463,256.32550554549664,23.676896242981332,43.84961184200143,28.364512886670735,10,1.3452890187756434,1
2025-11-18T22:09:37.406961,43.07450097034755,-89.40001630790728,254.47740920460672,23.518753105354612,43.556730751116746,31.058397255817344,10,1.4396062750706928,1
2025-11-18T22:09:38.408106,43.07458382378598,-89.39993126128145,253.27200510195073,22.34414914555162,41.3813642175616,36.862645018655925,12,1.4524530626770575,1
2025-11-18T22:09:39.410660,43.074658837266455,-89.39984027124049,252.73219955777003,21.62476590668048,40.04906645917225,41.54227982813435,11,0.9178435010352085,1
